fromaccount,toaccount,syscode,timestamp,amount
A13121,1000095,22,2015/1/6 1:51,105
A13121,1000095,22,2015/1/4 22:27,155
A13121,1000095,22,2015/1/30 22:53,126
A13121,1000233,268,2015/1/6 9:07,400
A13121,1000095,22,2015/1/27 21:01,150
A13121,1000233,268,2015/1/19 8:07,170
A13121,1000095,22,2015/1/19 1:16,73
A13121,1000062,33,2015/1/19 11:58,366
A13121,1000095,22,2015/1/19 22:20,169
A13121,1000062,265,2015/1/19 17:08,888
A13121,1000095,22,2015/1/7 22:05,121
A13121,1000212,267,2015/1/27 17:37,1300
A13121,1000233,268,2015/1/20 8:56,500
A13121,1000060,267,2015/1/20 17:50,200
A13121,1000182,267,2015/1/20 17:48,600
A13121,1000095,22,2015/1/30 1:11,123
A13121,1000095,22,2015/1/9 10:21,174
A13121,1000233,268,2015/1/9 10:40,1140
A13121,1000182,267,2015/1/21 11:46,600
A13121,1000060,267,2015/1/21 11:46,200
A13121,1000095,22,2015/1/10 1:49,110
A13121,1000062,33,2015/1/10 16:58,866
A13121,1000213,267,2015/1/28 10:52,800
A13121,1000095,22,2015/1/21 11:14,144
A13121,1000233,268,2015/1/22 10:05,1000
A13121,1000062,33,2015/1/11 16:51,810
A13121,1000095,22,2015/1/29 11:49,161
A13121,1000095,22,2015/1/22 21:39,89
A13121,1000062,265,2015/1/28 16:44,766
A13121,1000095,22,2015/1/11 10:56,153
A13121,1000095,22,2015/1/12 21:58,120
A13121,1000095,22,2015/1/12 9:24,179
A13121,1000233,268,2015/1/12 9:43,420
A13121,1000062,33,2015/1/12 17:22,866
A13121,1000216,267,2015/1/23 11:14,1000
A13121,1000062,265,2015/1/23 17:40,666
A13121,1000216,267,2015/1/23 11:13,1000
A13121,1000030,269,2015/1/13 9:57,680
A13121,1000233,268,2015/1/29 12:14,800
A13121,1000062,265,2015/1/24 17:06,988
A13121,1000095,22,2015/1/14 11:58,134
A13121,1000233,268,2015/1/24 12:02,966
A13121,1000232,268,2015/1/14 12:26,770
A13121,1000062,265,2015/1/29 16:57,788
A13121,1000062,265,2015/1/31 17:04,400
A13121,1000062,33,2015/1/14 17:54,660
A13121,1000095,22,2015/1/24 1:17,145
A13121,1000095,22,2015/1/25 12:20,139
A13121,1000062,33,2015/1/15 17:13,766
A13121,1000062,33,2015/1/15 10:56,916
A13121,1000062,265,2015/1/31 17:01,1010
A13121,1000095,22,2015/1/16 8:36,155
A13121,1000233,268,2015/1/16 8:53,500
A13121,1000062,33,2015/1/16 11:50,816
A13121,1000232,268,2015/1/16 17:13,700
A13121,1000095,22,2015/1/17 22:24,172
A13121,1000233,268,2015/1/31 11:53,800
A13121,1000062,265,2015/1/25 17:35,766
A13121,1000030,269,2015/1/17 10:09,680
A13121,1000095,22,2015/1/31 20:37,174
A13121,1000233,268,2015/1/26 11:17,800
A13121,1000062,33,2015/1/17 17:54,766
A13121,1000233,268,2015/1/18 8:08,350
A13121,1000062,33,2015/1/18 12:01,666
A13121,1000062,265,2015/1/26 17:17,766
A13121,1000095,22,2015/1/26 10:53,140
A13121,1000095,22,2015/1/27 1:14,120
A13121,1000233,268,2015/1/30 9:32,140
A13121,1000095,22,2015/1/19 1:16,139
A13122,1000003,30,2014/9/2 18:02,950
A13122,1000003,30,2014/9/2 18:04,150
A13122,1000003,30,2014/9/2 9:34,350
A13122,1000040,34,2014/9/3 17:09,600
A13122,1000038,34,2014/9/3 12:23,966
A13122,1000038,34,2014/9/3 12:24,100
A13122,1000055,38,2014/9/4 11:52,766
A13122,1000003,30,2014/9/4 17:12,150
A13122,1000003,30,2014/9/4 17:11,900
A13122,1000055,38,2014/9/5 11:28,100
A13122,1000030,34,2014/9/5 9:23,150
A13122,1000029,34,2014/9/5 9:23,250
A13122,1000213,38,2014/9/5 17:42,900
A13122,1000056,38,2014/9/5 11:28,866
A13122,1000039,34,2014/9/6 17:32,300
A13122,1000039,34,2014/9/6 12:12,800
A13122,1000040,34,2014/9/6 17:14,1100
A13122,1000039,34,2014/9/6 12:13,100
A13122,1000040,34,2014/9/6 17:15,250
A13122,1000031,34,2014/9/7 13:03,900
A13122,1000038,34,2014/9/8 11:39,150
A13122,1000039,34,2014/9/8 11:44,1000
A13122,1000181,38,2014/9/9 17:29,866
A13122,1000057,38,2014/9/9 8:52,150
A13122,1000055,38,2014/9/9 11:18,760
A13122,1000213,38,2014/9/10 17:18,800
A13122,1000181,38,2014/9/11 17:08,1278
A13122,1000056,38,2014/9/11 11:14,666
A13122,1000055,38,2014/9/12 11:24,800
A13122,1000016,28,2014/9/12 16:38,3130
A13122,1000016,28,2014/9/12 16:40,870
A13122,1000016,28,2014/9/12 16:40,20
A13122,1000231,36,2014/9/13 10:25,272
A13122,1000159,38,2014/9/13 17:28,666
A13122,1000057,38,2014/9/14 8:14,290
A13122,1000039,34,2014/9/14 18:56,1000
A13122,1000231,36,2014/9/14 11:31,1000
A13122,1000057,38,2014/9/15 8:44,190
A13122,1000056,38,2014/9/15 11:20,550
A13122,1000056,38,2014/9/15 11:20,300
A13122,1000031,34,2014/10/3 10:21,430
A13122,1000055,38,2014/10/18 17:35,766
A13122,1000210,38,2014/10/19 18:42,1050
A13122,1000055,38,2014/10/19 11:36,900
A13122,1000095,64,2014/10/20 1:07,156
A13122,1000095,64,2014/10/20 1:08,200
A13122,1000095,64,2014/10/20 1:08,113
A13122,1000015,99,2014/10/20 17:01,966
A13122,1000056,38,2014/10/20 11:21,766
A13122,1000027,34,2014/10/21 8:42,350
A13122,1000159,38,2014/10/21 11:38,666
A13122,1000039,34,2014/10/21 18:58,1000
A13122,1000060,38,2014/10/22 17:05,100
A13122,1000060,38,2014/10/22 17:04,500
A13122,1000182,38,2014/10/22 17:07,200
A13122,1000185,38,2014/10/22 17:05,400
A13122,1000231,36,2014/10/22 11:14,1100
A13122,1000057,38,2014/10/22 8:25,370
A13122,1000056,38,2014/10/23 11:14,766
A13122,1000057,38,2014/10/23 8:37,250
A13122,1000001,30,2014/10/24 7:58,270
A13122,1000159,38,2014/10/24 11:29,800
A13122,1000031,34,2014/10/24 17:50,1570
A13122,1000239,38,2014/10/24 11:48,800
A13122,1000031,34,2014/10/25 6:01,200
A13122,1000010,30,2014/10/25 9:40,250
A13122,1000003,30,2014/11/22 17:39,250
A13122,1000015,99,2014/11/22 17:36,816
A13122,1000159,38,2014/11/23 11:05,660
A13122,1000057,38,2014/11/23 8:02,340
A13122,1000039,34,2014/11/24 18:41,1500
A13313,1000233,36,2014/9/26 11:47,472
A13313,1000027,34,2014/9/26 17:32,394
A13313,1000027,34,2014/9/27 9:19,200
A13313,1000030,34,2014/9/28 10:22,140
A13313,1000030,34,2014/9/29 9:08,70
A13357,1000029,34,2014/11/16 12:18,600
A13357,1000029,34,2014/11/16 12:18,140
A13370,1000057,38,2014/9/1 8:30,330
A13370,1000178,37,2014/9/1 12:00,586
A13370,1000178,37,2014/9/2 17:20,766
A13370,1000057,38,2014/9/2 8:23,550
A13370,1000178,37,2014/9/2 11:43,786
A13370,1000178,37,2014/9/6 17:51,900
A13370,1000178,37,2014/9/6 11:30,686
A13370,1000178,37,2014/9/8 11:29,786
A13370,1000178,37,2014/9/9 16:58,766
A13370,1000178,37,2014/9/9 11:06,886
A13370,1000057,38,2014/9/10 8:46,400
A13370,1000178,37,2014/9/11 17:00,786
A13370,1000178,37,2014/9/13 17:03,766
A13370,1000178,37,2014/9/14 11:14,666
A13370,1000178,37,2014/9/15 17:00,786
A13370,1000178,37,2014/9/16 12:02,586
A13370,1000178,37,2014/9/17 17:00,886
A13370,1000178,37,2014/9/18 11:52,786
A13370,1000178,37,2014/9/18 17:05,350
A13370,1000178,37,2014/9/18 17:05,766
A13370,1000178,37,2014/9/20 11:51,350
A13370,1000178,37,2014/9/20 11:50,766
A13370,1000178,37,2014/9/21 11:44,666
A13370,1000178,37,2014/9/22 16:58,766
A13370,1000178,37,2014/9/23 16:58,766
A13370,1000178,37,2014/9/24 16:58,350
A13370,1000178,37,2014/9/24 16:58,766
A13370,1000178,37,2014/9/26 17:01,350
A13370,1000178,37,2014/9/26 16:59,666
A13370,1000178,37,2014/9/27 11:43,786
A13370,1000178,37,2014/10/11 11:47,686
A13370,1000178,37,2014/10/12 11:58,486
A13370,1000178,37,2014/10/12 16:56,566
A13370,1000178,37,2014/10/13 10:59,686
A13370,1000055,38,2014/10/14 10:58,1100
A13370,1000178,37,2014/10/16 17:16,686
A13370,1000178,37,2014/10/17 17:13,700
A13370,1000178,37,2014/10/17 17:11,366
A13370,1000178,37,2014/10/17 17:12,600
A13370,1000057,38,2014/10/18 8:02,300
A13370,1000178,37,2014/10/20 17:03,786
A13370,1000178,37,2014/10/21 16:56,966
A13370,1000178,37,2014/10/22 17:01,586
A13370,1000186,38,2014/10/23 17:12,1290
A13370,1000178,37,2014/10/23 17:52,486
A13370,1000178,37,2014/11/10 17:08,766
A13370,1000178,37,2014/11/10 10:47,666
A13370,1000178,37,2014/11/11 17:09,666
A13370,1000178,37,2014/11/11 11:37,566
A13370,1000178,37,2014/11/12 17:14,766
A13370,1000178,37,2014/11/14 11:30,350
A13370,1000178,37,2014/11/14 11:28,666
A13370,1000233,36,2014/11/14 17:33,716
A13370,1000092,21,2014/11/14 18:45,30
A13370,1000092,21,2014/11/14 18:49,50
A13370,1000047,36,2014/11/14 18:54,300
A13370,1000092,21,2014/11/14 18:39,58
A13370,1000057,38,2014/11/15 8:47,120
A13370,1000211,38,2014/11/15 8:49,400
A13370,1000178,37,2014/11/16 16:56,766
A13370,1000232,36,2014/11/17 11:15,870
A13370,1000178,37,2014/11/18 17:11,866
A13370,1000057,38,2014/11/18 8:12,390
A13370,1000178,37,2014/11/20 11:45,566
A13370,1000178,37,2014/11/24 11:39,786
A13370,1000178,37,2014/11/25 11:30,666
A13370,1000057,38,2014/11/25 7:53,180
A13370,1000057,38,2014/11/25 7:55,120
A13370,1000178,37,2014/11/26 11:29,566
A13370,1000092,21,2014/11/27 20:33,30
A13370,1000092,21,2014/11/27 20:40,28
A13370,1000092,21,2014/11/27 20:44,42
A13370,1000047,36,2014/11/27 20:50,200
A13370,1000211,267,2014/12/21 17:09,600
A13370,1000092,21,2014/12/5 18:54,40
A13370,1000231,268,2014/12/5 17:05,1088
A13370,1000092,21,2014/12/5 18:50,40
A13370,1000095,22,2014/12/31 21:36,78
A13370,1000047,268,2014/12/11 18:42,250
A13370,1000095,22,2014/12/27 19:47,100
A13370,1000092,21,2014/12/12 16:07,2
A13370,1000092,21,2014/12/12 16:08,28
A13370,1000092,21,2014/12/12 16:07,56
A13370,1000092,21,2014/12/12 16:07,34
A13370,1000095,22,2014/12/27 19:51,38
A13370,1000095,22,2014/12/31 21:40,56
A13370,1000178,266,2014/12/13 12:09,544
A13370,1000057,267,2014/12/8 8:03,300
A13370,1000178,266,2014/12/15 11:56,766
A13370,1000178,266,2014/12/8 11:39,786
A13370,1000095,22,2014/12/25 17:58,62
A13370,1000095,22,2014/12/25 17:54,136
A13370,1000029,269,2014/12/16 17:46,900
A13370,1000216,267,2014/12/16 11:24,900
A13370,1000178,266,2014/12/9 11:24,686
A13370,1000178,266,2014/12/26 11:50,466
A13370,1000055,267,2014/12/9 17:25,1066
A13370,1000095,22,2014/12/23 15:57,28
A13370,1000095,22,2014/12/23 15:59,24
A13370,1000095,22,2014/12/23 15:54,32
A13370,1000231,268,2014/12/10 17:10,816
A13370,1000179,266,2014/12/17 17:10,150
A13370,1000178,266,2014/12/17 16:59,666
A13370,1000178,266,2014/12/27 17:03,744
A13370,1000178,266,2014/12/27 17:04,566
A13370,1000178,266,2014/12/23 11:50,766
A13370,1000095,22,2014/12/29 20:22,134
A13370,1000178,266,2014/12/19 11:28,666
A13370,1000095,22,2014/12/29 20:24,32
A13370,1000178,266,2014/12/24 11:44,566
A13370,1000178,266,2014/12/20 11:22,566
A13370,1000178,266,2014/12/30 11:44,644
A13370,1000092,21,2014/12/21 17:48,46
A13370,1000092,21,2014/12/21 17:51,22
A13370,1000092,21,2014/12/21 17:43,34
A13370,1000092,21,2014/12/5 18:42,46
A13370,1000047,268,2014/12/5 19:00,200
A13370,1000092,21,2014/12/5 18:48,32
A13370,1000092,21,2014/12/5 18:49,200
A13370,1000095,22,2015/1/4 22:17,36
A13370,1000095,22,2015/1/4 22:19,26
A13370,1000095,22,2015/1/4 22:24,24
A13370,1000095,22,2015/1/2 18:36,140
A13370,1000095,22,2015/1/2 18:41,62
A13370,1000095,22,2015/1/3 19:51,132
A13370,1000216,267,2015/1/3 17:31,100
A13370,1000095,22,2015/1/4 22:27,42
A13370,1000178,266,2015/1/4 11:52,566
A13370,1000095,22,2015/1/6 22:52,40
A13370,1000095,22,2015/1/6 22:49,16
A13370,1000095,22,2015/1/6 22:47,36
A13370,1000095,22,2015/1/19 22:29,24
A13370,1000095,22,2015/1/19 22:31,20
A13370,1000095,22,2015/1/19 22:35,46
A13370,1000178,266,2015/1/20 11:07,366
A13370,1000095,22,2015/1/8 22:25,18
A13370,1000095,22,2015/1/8 22:28,26
A13370,1000095,22,2015/1/8 22:32,56
A13370,1000178,266,2015/1/8 17:28,866
A13370,1000095,22,2015/1/21 22:35,22
A13370,1000095,22,2015/1/21 22:38,42
A13370,1000095,22,2015/1/10 22:00,92
A13370,1000095,22,2015/1/10 22:08,32
A13370,1000095,22,2015/1/10 22:05,50
A13370,1000095,22,2015/1/22 15:04,84
A13370,1000095,22,2015/1/22 15:06,30
A13370,1000095,22,2015/1/12 22:36,90
A13370,1000179,266,2015/1/12 17:27,700
A13370,1000178,266,2015/1/13 11:43,1066
A13370,1000233,268,2015/1/15 10:50,716
A13370,1000095,22,2015/1/16 22:35,30
A13370,1000095,22,2015/1/16 22:37,22
A13370,1000095,22,2015/1/17 22:38,78
A13370,1000233,268,2015/1/18 11:04,866
A13375,1000057,38,2014/9/1 7:17,480
A13375,1000219,99,2014/9/1 17:25,1000
A13375,1000095,22,2014/9/1 20:06,86
A13375,1000057,38,2014/9/2 7:30,510
A13375,1000219,99,2014/9/2 17:20,1000
A13375,1000055,38,2014/9/2 11:26,766
A13375,1000095,22,2014/9/2 22:31,112
A13375,1000057,38,2014/9/3 7:59,460
A13375,1000016,28,2014/9/3 16:57,1150
A13375,1000095,22,2014/9/3 18:32,99
A13375,1000055,38,2014/9/3 11:23,966
A13375,1000016,28,2014/9/3 14:57,540
A13375,1000219,99,2014/9/4 11:36,1050
A13375,1000219,99,2014/9/4 17:04,950
A13375,1000219,99,2014/9/5 16:54,1000
A13375,1000219,99,2014/9/5 11:32,50
A13375,1000219,99,2014/9/5 11:30,800
A13375,1000057,38,2014/9/5 7:10,460
A13375,1000095,22,2014/9/5 19:09,102
A13375,1000219,99,2014/9/6 17:35,1150
A13375,1000057,38,2014/9/6 7:09,460
A13375,1000219,99,2014/9/6 11:21,850
A13375,1000219,99,2014/9/7 17:18,1200
A13375,1000095,22,2014/9/7 1:06,97
A13375,1000057,38,2014/9/8 7:18,460
A13375,1000095,22,2014/9/8 17:30,94
A13375,1000095,22,2014/9/8 1:08,91
A13375,1000219,99,2014/9/8 17:59,700
A13375,1000219,99,2014/9/8 11:29,850
A13375,1000219,99,2014/9/9 11:49,900
A13375,1000219,99,2014/9/9 17:05,850
A13375,1000095,22,2014/9/9 22:40,75
A13375,1000057,38,2014/9/9 9:07,290
A13375,1000095,22,2014/9/10 19:31,91
A13375,1000057,38,2014/9/10 7:12,370
A13375,1000219,99,2014/9/10 11:14,800
A13375,1000219,99,2014/9/10 16:58,700
A13375,1000095,22,2014/9/11 19:44,123
A13375,1000016,28,2014/9/11 17:45,350
A13375,1000057,38,2014/9/11 6:36,420
A13375,1000219,99,2014/9/12 16:58,820
A13375,1000095,22,2014/9/12 19:19,75
A13375,1000057,38,2014/9/12 6:37,360
A13375,1000057,38,2014/9/12 6:44,200
A13375,1000219,99,2014/9/13 11:20,820
A13375,1000095,22,2014/9/13 18:41,94
A13375,1000157,38,2014/9/14 18:25,7200
A13375,1000060,38,2014/9/14 12:01,250
A13375,1000187,38,2014/9/14 11:58,1390
A13375,1000095,22,2014/9/15 20:52,112
A13375,1000219,99,2014/9/15 11:17,1020
A13375,1000219,99,2014/9/15 17:04,720
A13375,1000057,38,2014/9/15 7:07,300
A13375,1000157,38,2014/9/16 18:32,2500
A13375,1000095,22,2014/9/16 17:41,99
A13375,1000057,38,2014/9/16 6:47,150
A13375,1000057,38,2014/9/16 6:47,490
A13375,1000057,38,2014/9/17 6:17,410
A13375,1000095,22,2014/9/17 17:34,100
A13375,1000060,38,2014/9/17 17:49,450
A13375,1000219,99,2014/9/18 11:30,300
A13375,1000095,22,2014/9/18 7:45,19
A13375,1000095,22,2014/9/18 7:43,102
A13375,1000095,22,2014/9/18 7:53,96
A13375,1000219,99,2014/9/18 11:29,1060
A13375,1000181,38,2014/9/18 17:24,1380
A13375,1000057,38,2014/9/19 7:18,360
A13375,1000016,28,2014/9/19 10:34,3530
A13375,1000060,38,2014/9/19 12:06,250
A13375,1000159,38,2014/9/19 12:05,1066
A13375,1000095,22,2014/9/19 22:01,140
A13375,1000219,99,2014/9/19 17:55,570
A13375,1000060,38,2014/9/20 11:23,200
A13375,1000219,99,2014/9/20 17:04,820
A13375,1000159,38,2014/9/20 11:21,666
A13375,1000219,99,2014/9/21 17:26,620
A13375,1000159,38,2014/9/21 11:32,666
A13375,1000095,22,2014/9/21 22:26,120
A13375,1000060,38,2014/9/23 11:03,250
A13375,1000095,22,2014/9/23 16:12,105
A13375,1000159,38,2014/9/23 11:02,660
A13375,1000057,38,2014/9/24 7:40,340
A13375,1000219,99,2014/9/24 10:58,1170
A13375,1000183,38,2014/9/24 17:38,100
A13375,1000183,38,2014/9/24 17:38,800
A13375,1000095,22,2014/9/24 20:44,108
A13375,1000194,129,2014/9/24 18:47,200
A13375,1000057,38,2014/9/25 8:30,440
A13375,1000159,38,2014/9/25 11:18,1100
A13375,1000159,38,2014/9/25 11:18,566
A13375,1000215,34,2014/9/25 17:28,1500
A13375,1000057,38,2014/9/26 9:03,150
A13375,1000095,22,2014/9/26 17:32,100
A13375,1000215,34,2014/9/27 12:07,1600
A13375,1000215,34,2014/9/27 12:04,1200
A13375,1000057,38,2014/9/27 8:10,490
A13375,1000095,22,2014/9/28 1:20,70
A13375,1000095,22,2014/9/28 10:29,76
A13375,1000095,22,2014/9/28 1:17,19
A13375,1000157,38,2014/9/28 17:29,3700
A13375,1000219,99,2014/9/29 11:24,1020
A13375,1000219,99,2014/9/29 16:54,350
A13375,1000219,99,2014/9/29 16:50,770
A13375,1000194,129,2014/9/29 17:49,200
A13375,1000095,22,2014/9/29 19:56,97
A13375,1000057,38,2014/9/29 7:22,490
A13375,1000219,99,2014/9/30 16:50,720
A13375,1000157,38,2014/10/1 18:09,500
A13375,1000060,38,2014/10/1 18:07,1000
A13375,1000057,38,2014/10/2 8:30,640
A13375,1000060,38,2014/10/2 17:34,250
A13375,1000194,129,2014/10/2 18:05,200
A13375,1000095,22,2014/10/2 1:08,105
A13375,1000095,22,2014/10/2 19:49,112
A13375,1000182,38,2014/10/2 17:33,1440
A13375,1000095,22,2014/10/3 19:10,97
A13375,1000182,38,2014/10/4 11:34,910
A13375,1000219,99,2014/10/4 17:30,570
A13375,1000057,38,2014/10/4 8:02,490
A13375,1000057,38,2014/10/5 8:11,370
A13375,1000095,22,2014/10/5 22:50,110
A13375,1000194,129,2014/10/6 16:17,200
A13375,1000095,22,2014/10/6 17:43,112
A13375,1000057,38,2014/10/6 6:37,360
A13375,1000219,99,2014/10/6 10:56,670
A13375,1000182,38,2014/10/6 18:06,1290
A13375,1000060,38,2014/10/6 18:07,250
A13375,1000219,99,2014/10/7 11:19,920
A13375,1000219,99,2014/10/7 17:11,720
A13375,1000219,99,2014/10/8 17:20,770
A13375,1000095,22,2014/10/8 16:41,81
A13375,1000057,38,2014/10/8 7:11,380
A13375,1000219,99,2014/10/9 11:27,300
A13375,1000057,38,2014/10/9 8:13,420
A13375,1000219,99,2014/10/9 11:21,1020
A13375,1000219,99,2014/10/9 17:10,720
A13375,1000060,38,2014/10/10 17:00,800
A13375,1000095,64,2014/10/10 16:37,200
A13375,1000219,99,2014/10/10 11:38,620
A13375,1000057,38,2014/10/10 8:47,250
A13375,1000219,99,2014/10/10 11:39,300
A13375,1000060,38,2014/10/11 11:20,250
A13375,1000182,38,2014/10/11 11:20,1290
A13375,1000095,22,2014/10/12 18:03,113
A13375,1000057,38,2014/10/12 8:35,250
A13375,1000057,38,2014/10/12 8:36,90
A13375,1000055,38,2014/10/12 11:25,666
A13375,1000184,38,2014/10/12 18:20,100
A13375,1000184,38,2014/10/12 18:20,1350
A13375,1000182,38,2014/10/13 11:56,1290
A13375,1000060,38,2014/10/13 11:58,250
A13375,1000057,38,2014/10/13 6:32,440
A13375,1000184,38,2014/10/14 18:30,2300
A13375,1000057,38,2014/10/15 7:27,490
A13375,1000157,38,2014/10/15 11:08,7400
A13375,1000219,99,2014/10/15 17:19,620
A13375,1000060,38,2014/10/16 11:45,600
A13375,1000159,38,2014/10/16 11:44,566
A13375,1000095,22,2014/10/16 8:39,112
A13375,1000095,22,2014/10/16 18:51,24
A13375,1000219,99,2014/10/17 11:25,570
A13375,1000183,38,2014/10/17 17:53,1000
A13375,1000219,99,2014/10/17 11:26,300
A13375,1000239,38,2014/10/18 18:28,1000
A13375,1000184,38,2014/10/18 17:53,1550
A13375,1000055,38,2014/10/18 17:55,622
A13375,1000057,38,2014/10/18 17:56,80
A13375,1000057,38,2014/10/18 8:44,220
A13375,1000219,99,2014/10/19 17:02,970
A13375,1000057,38,2014/10/20 7:40,490
A13375,1000219,99,2014/10/20 11:25,770
A13375,1000212,38,2014/10/20 17:44,1000
A13375,1000057,38,2014/10/21 7:24,340
A13375,1000095,22,2014/10/21 6:57,144
A13375,1000055,38,2014/10/21 17:19,566
A13375,1000029,34,2014/10/22 17:50,1100
A13375,1000095,22,2014/10/22 1:21,105
A13375,1000057,38,2014/10/22 6:41,470
A13375,1000095,22,2014/10/23 1:21,100
A13375,1000219,99,2014/10/23 11:24,570
A13375,1000011,30,2014/10/23 17:27,500
A13375,1000003,30,2014/10/23 17:31,420
A13375,1000095,22,2014/10/24 7:13,132
A13375,1000057,38,2014/10/24 7:38,420
A13375,1000211,38,2014/10/24 18:51,800
A13375,1000211,38,2014/10/24 18:53,200
A13375,1000095,22,2014/10/24 18:35,105
A13375,1000159,38,2014/10/25 11:10,666
A13375,1000181,38,2014/10/25 17:22,1606
A13375,1000212,38,2014/10/26 18:11,700
A13375,1000210,38,2014/10/26 18:04,900
A13375,1000057,38,2014/10/27 8:25,440
A13375,1000060,38,2014/10/27 17:15,1850
A13375,1000219,99,2014/10/27 11:35,620
A13375,1000184,38,2014/10/28 18:12,1400
A13375,1000095,22,2014/10/28 1:20,112
A13375,1000095,22,2014/10/29 1:21,200
A13375,1000003,30,2014/10/29 17:30,450
A13375,1000159,38,2014/10/29 11:27,544
A13375,1000003,30,2014/10/29 17:23,1700
A13375,1000159,38,2014/10/30 17:31,966
A13375,1000060,38,2014/10/30 17:32,250
A13375,1000095,22,2014/10/30 1:23,99
A13375,1000219,99,2014/10/31 11:38,1070
A13375,1000239,38,2014/10/31 18:43,800
A13375,1000239,38,2014/10/31 18:45,800
A13375,1000057,38,2014/10/31 7:26,490
A13375,1000095,22,2014/11/11 9:17,104
A13375,1000095,22,2014/11/11 18:09,105
A13375,1000057,38,2014/11/12 7:48,190
A13375,1000219,99,2014/11/12 11:26,820
A13375,1000095,22,2014/11/12 19:26,105
A13375,1000219,99,2014/11/12 11:28,300
A13375,1000057,38,2014/11/13 7:35,390
A13375,1000159,38,2014/11/13 11:42,1066
A13375,1000057,38,2014/11/14 8:23,490
A13375,1000219,99,2014/11/14 11:34,770
A13375,1000159,38,2014/11/14 17:27,666
A13375,1000060,38,2014/11/14 17:30,550
A13375,1000057,38,2014/11/15 8:53,590
A13375,1000095,22,2014/11/15 12:16,121
A13375,1000159,38,2014/11/16 11:20,766
A13375,1000240,136,2014/11/16 13:29,1500
A13375,1000159,38,2014/11/17 16:55,466
A13375,1000212,38,2014/11/17 12:30,600
A13375,1000159,38,2014/11/18 11:29,566
A13375,1000159,38,2014/11/18 17:27,566
A13375,1000057,38,2014/11/19 8:21,590
A13375,1000219,99,2014/11/19 11:25,80
A13375,1000219,99,2014/11/19 11:22,820
A13375,1000159,38,2014/11/19 17:13,566
A13375,1000159,38,2014/11/20 17:24,566
A13375,1000219,99,2014/11/20 11:25,520
A13375,1000060,38,2014/11/20 17:26,650
A13375,1000159,38,2014/11/20 17:25,600
A13375,1000057,38,2014/11/21 8:51,440
A13375,1000007,30,2014/11/21 11:06,450
A13375,1000157,38,2014/11/21 15:41,600
A13375,1000060,38,2014/11/21 17:14,450
A13375,1000187,38,2014/11/21 17:12,1190
A13375,1000239,38,2014/11/21 17:35,3600
A13375,1000216,38,2014/11/21 16:20,700
A13375,1000095,22,2014/11/22 20:20,129
A13375,1000060,38,2014/11/23 11:42,200
A13375,1000219,99,2014/11/23 17:11,670
A13375,1000159,38,2014/11/23 11:38,666
